president,num_rel,num_abs,year,exec_order_signed_date,title,start_date,num,days_in_office
Franklin D. Roosevelt,2798,8618,1940,1940-12-23,Ordering Certain Units and Members of the National Guard of the United States Into the Active Military Service of the United States,1933-03-04,32,2852
Franklin D. Roosevelt,2799,8619,1940,1940-12-23,Designating the Director of Selective Service to Perform Certain Functions and Duties Under the Selective Training and Service Act of 1940,1933-03-04,32,2852
Franklin D. Roosevelt,2800,8620,1940,1940-12-23,Amending Subdivision IX of Schedule A of the Civil Service Rules \,1933-03-04,32,2852
Franklin D. Roosevelt,2801,8621,1940,1940-12-27,"Revoking in Part Proclamation No. 1519 of April 16, 1919, and Reserving Certain Lands for Aviation Purposes; Alaska",1933-03-04,32,2856
Franklin D. Roosevelt,2802,8622,1940,1940-12-27,Reserving Certain Public Lands in Connection With the Squaw Creek Antelope Range and Wildlife Refuge; Washington,1933-03-04,32,2856
Franklin D. Roosevelt,2803,8623,1940,1940-12-31,Suspension of Eight-Hour Law as to Persons Employed by the Government in the Construction of Certain Army and Navy Bases in British Possessions in the Atlantic Ocean,1933-03-04,32,2860
Franklin D. Roosevelt,2804,8624,1940,1940-12-31,Making Certain Changes in the Organization of Customs Collection District No. 26 (Arizona),1933-03-04,32,2860
Franklin D. Roosevelt,2805,8625,1941,1941-01-04,Exemption of Frank Frayser from Compulsory Retirement for Age[14],1933-03-04,32,2864
Franklin D. Roosevelt,2806,8626,1941,1941-01-04,Exemption of Henry L. Schmidt from Compulsory Retirement for Age,1933-03-04,32,2864
Franklin D. Roosevelt,2807,8627,1941,1941-01-04,Ordering Certain Units and Members of the National Guard of the United States Into the Active Military Service of the United States,1933-03-04,32,2864
Franklin D. Roosevelt,2808,8628,1941,1941-01-04,Exemption of Walter C. Mendenhall from Compulsory Retirement for Age,1933-03-04,32,2864
Franklin D. Roosevelt,2809,8629,1941,1941-01-07,Establishing the Office of Production Management in the Executive Office of the President and Defining Its Functions and Duties,1933-03-04,32,2867
Franklin D. Roosevelt,2810,8630,1941,1941-01-07,Exemption of David D. Caldwell from Compulsory Retirement for Age,1933-03-04,32,2867
Franklin D. Roosevelt,2811,8631,1941,1941-01-10,"Prescribing Regulations Governing the Exportation of Articles and Materials Designated in the President's Proclamation of January 10, 1941, Issued Pursuant to the Provisions of Section 6 of the Act of Congress Approved July 2, 1940, and Amending Regulations of July 2, 1940, Covering the Exportation of Certain Articles and Materials",1933-03-04,32,2870
Franklin D. Roosevelt,2812,8632,1941,1941-01-11,Coordination of National Defense Housing,1933-03-04,32,2871
Franklin D. Roosevelt,2813,8633,1941,1941-01-14,Ordering Certain Units and Members of the National Guard of the United States Into the Active Military Service of the United States,1933-03-04,32,2874
Franklin D. Roosevelt,2814,8634,1941,1941-01-14,"Authorizing Certain Employees in the Public Buildings Administration, Federal Works Agency, to Acquire a Classified Civil Service Status, or an Unclassified Status Under the Labor Regulations",1933-03-04,32,2874
Franklin D. Roosevelt,2815,8635,1941,1941-01-14,"Partial Revocation of Executive Order of July 9, 1910, Creating Coal Land Withdrawal, Montana No. 1",1933-03-04,32,2874
Franklin D. Roosevelt,2816,8636,1941,1941-01-14,Withdrawal of Public Lands for the Use of the War Department; Nevada,1933-03-04,32,2874
Franklin D. Roosevelt,2817,8637,1941,1941-01-14,Exemption of Joshua G. Hefty from Compulsory Retirement for Age,1933-03-04,32,2874
Franklin D. Roosevelt,2818,8638,1941,1941-01-14,Authorizing Certain Employees of the Rural Electrification Administration to Acquire a Competitive Classified Status,1933-03-04,32,2874
Franklin D. Roosevelt,2819,8639,1941,1941-01-14,"Revoking the Designation of Unalaska, Alaska, as a Customs Port of Entry",1933-03-04,32,2874
Franklin D. Roosevelt,2820,8640,1941,1941-01-15,Additional Regulations Governing the Exportation of Articles and Materials Described in Certain Proclamations of the President,1933-03-04,32,2875
Franklin D. Roosevelt,2821,8641,1941,1941-01-18,"Amending Section VIII, Volume One of the Selective Service Regulations",1933-03-04,32,2878
Franklin D. Roosevelt,2822,8642,1941,1941-01-21,"Modification of Executive Order No. 8442 of June 12, 1940, Reserving Certain Public Lands for Town-site Purposes; Alaska",1933-03-04,32,2881
Franklin D. Roosevelt,2823,8643,1941,1941-01-21,"Amendment of Executive Order No. 7302 of February 21, 1936, Transferring Certain Lands to the Control and Jurisdiction of the Secretary of the Navy",1933-03-04,32,2881
Franklin D. Roosevelt,2824,8644,1941,1941-01-21,Establishing the Evanston National Wildlife Refuge; Wyoming,1933-03-04,32,2881
Franklin D. Roosevelt,2825,8645,1941,1941-01-22,Establishing the Kit Carson National Wildlife Refuge; Colorado,1933-03-04,32,2882
Franklin D. Roosevelt,2826,8646,1941,1941-01-22,Establishing the San Andres National Wildlife Refuge; New Mexico,1933-03-04,32,2882
Franklin D. Roosevelt,2827,8647,1941,1941-01-22,Establishing the Havasu Lake National Wildlife Refuge; Arizona and California,1933-03-04,32,2882
Franklin D. Roosevelt,2828,8648,1941,1941-01-23,Changing the Name of the Killcohook Migratory Bird Refuge to Killcohook National Wildlife Refuge and Adding Certain Lands Thereto; Delaware and New Jersey,1933-03-04,32,2883
Franklin D. Roosevelt,2829,8649,1941,1941-01-23,Withdrawing Public Land for the Use of the Department of State; New Mexico,1933-03-04,32,2883
Franklin D. Roosevelt,2830,8650,1941,1941-01-23,Changing the Name of the Kellys Slough Migratory Waterfowl Refuge to Kellys Slough National Wildlife Refuge and Adding Certain Lands Thereto,1933-03-04,32,2883
Franklin D. Roosevelt,2831,8651,1941,1941-01-23,Withdrawal of the Public Lands for the Use of the War Department; Oregon,1933-03-04,32,2883
Franklin D. Roosevelt,2832,8652,1941,1941-01-28,Reserving Public Lands for the Use of the War Department; Utah,1933-03-04,32,2888
Franklin D. Roosevelt,2833,8653,1941,1941-01-28,"Mrs. Florence Bankhead Appointed Chief of National Memorials and Historic Sites, National Park Service",1933-03-04,32,2888
Franklin D. Roosevelt,2834,8654,1941,1941-01-29,"Revoking the Designation of Molson, Washington, as a Customs Port of Entry",1933-03-04,32,2889
Franklin D. Roosevelt,2835,8655,1941,1941-01-29,"Revoking in Part Executive Order No. 8344 of February 10, 1940, and Reserving Public Land for Use as an Addition to an Air Navigation Site; Alaska",1933-03-04,32,2889
Franklin D. Roosevelt,2836,8656,1941,1941-02-03,Exemption of Ovilup H. George from Compulsory Retirement for Age,1933-03-04,32,2894
Franklin D. Roosevelt,2837,8657,1941,1941-02-03,"Extending the Classification Act of 1923, as Amended, to Certain Positions in the Navy Department and Establishing a Salary Differential Therefore",1933-03-04,32,2894
Franklin D. Roosevelt,2838,8658,1941,1941-02-03,Establishing the Prairie Lake National Wildlife Refuge; North Dakota,1933-03-04,32,2894
Franklin D. Roosevelt,2839,8659,1941,1941-02-03,Establishing the Pretty Rock National Wildlife Refuge; North Dakota,1933-03-04,32,2894
Franklin D. Roosevelt,2840,8660,1941,1941-02-03,Establishing the Snyder Lake National Wildlife Refuge; North Dakota,1933-03-04,32,2894
Franklin D. Roosevelt,2841,8661,1941,1941-02-03,Establishing the Springwater National Wildlife Refuge; North Dakota,1933-03-04,32,2894
Franklin D. Roosevelt,2842,8662,1941,1941-02-03,Establishing the Stewart Lake National Wildlife Refuge; North Dakota,1933-03-04,32,2894
Franklin D. Roosevelt,2843,8663,1941,1941-02-03,Establishing Stoney Slough National Wildlife Refuge; North Dakota,1933-03-04,32,2894
Franklin D. Roosevelt,2844,8664,1941,1941-02-03,Establishing the Sunburst Lake National Wildlife Refuge; North Dakota,1933-03-04,32,2894
Franklin D. Roosevelt,2845,8665,1941,1941-02-03,Establishing Tomahawk National Wildlife Refuge; North Dakota,1933-03-04,32,2894
Franklin D. Roosevelt,2846,8666,1941,1941-02-03,Establishing White Lake National Wildlife Refuge; North Dakota,1933-03-04,32,2894
Franklin D. Roosevelt,2847,8667,1941,1941-02-03,Establishing the Wintering River National Wildlife Refuge; North Dakota,1933-03-04,32,2894
Franklin D. Roosevelt,2848,8668,1941,1941-02-04,"Prescribing Regulations Governing the Exportation of Articles and Materials Designated in the President's Proclamation of February 4, 1941, Issued Pursuant to Section 6 of the Act of Congress Approved July 2, 1940, and Amending Regulations of January 15, 1941, Covering the Exportation of Certain Articles and Materials",1933-03-04,32,2895
Franklin D. Roosevelt,2849,8669,1941,1941-02-04,"Prescribing Regulations Governing the Exportation of Articles and Materials Designated in Proclamation No. 2449 of December 10, 1940",1933-03-04,32,2895
Franklin D. Roosevelt,2850,8670,1941,1941-02-04,Exemption of Clarence E. Ingling from Compulsory Retirement for Age,1933-03-04,32,2895
Franklin D. Roosevelt,2851,8671,1941,1941-02-04,"Authorizing the Procurement Division to Use Tungsten Ore Acquired Pursuant to the Act of June 7, 1939",1933-03-04,32,2895
Franklin D. Roosevelt,2852,8672,1941,1941-02-04,Amending the Foreign Service Regulations of the United States,1933-03-04,32,2895
Franklin D. Roosevelt,2853,8673,1941,1941-02-05,Designating the Robert Fechner Memorial Forest; Virginia,1933-03-04,32,2896
Franklin D. Roosevelt,2854,8674,1941,1941-02-06,"Amendment of Executive Order No. 7293 of February 14, 1936, as Amended, Prescribing Regulations Governing the Granting of Allowances for Quarters and Subsistence to Enlisted Men",1933-03-04,32,2897
Franklin D. Roosevelt,2855,8675,1941,1941-02-06,Authorizing the Director of Selective Service to Establish or Designate Work of National Importance Under Civilian Direction for Persons Conscientiously Opposed to Combatant and Non-Combatant Service in the Land or Naval Forces of the United States,1933-03-04,32,2897
Franklin D. Roosevelt,2856,8676,1941,1941-02-07,Exemption of Alexander W. Weddel from Compulsory Retirement for Age,1933-03-04,32,2898
Franklin D. Roosevelt,2857,8677,1941,1941-02-11,Employment of the Land and Naval Forces in the Control of Vessels in the Territorial Waters of the United States and the Canal Zone,1933-03-04,32,2902
Franklin D. Roosevelt,2858,8678,1941,1941-02-11,"Placing Certain Lands Under the Control and Jurisdiction of the Navy Department, the War Department, and the United States Public Health Service; Puerto Rico",1933-03-04,32,2902
Franklin D. Roosevelt,2859,8679,1941,1941-02-13,Authorizing Initial Appointments to the Positions of Assistant Director of the Naval Civilian Police Corps of the Navy Department Without Compliance With the Civil Service Rules,1933-03-04,32,2904
Franklin D. Roosevelt,2860,8680,1941,1941-02-14,Establishing Naval Defensive Sea Areas Around and Naval Airspace Reservations Over the Islands of Kiska and Unalaska; Alaska,1933-03-04,32,2905
Franklin D. Roosevelt,2861,8681,1941,1941-02-14,Establishing Kaneohe Bay Naval Defensive Sea Area and Kaneohe Bay Naval Airspace Reservation; Hawaii,1933-03-04,32,2905
Franklin D. Roosevelt,2862,8682,1941,1941-02-14,"Establishing Naval Defensive Sea Areas Around and Naval Airspace Reservations Over the Islands of Palmyra, Johnston, Midway, Wake, and Kingman Reef; Pacific Ocean",1933-03-04,32,2905
Franklin D. Roosevelt,2863,8683,1941,1941-02-14,"Establishing Naval Defensive Sea Areas Around and Naval Airspace Reservations Over the Islands of Rose, Tutuila, and Guam; Pacific Ocean",1933-03-04,32,2905
Franklin D. Roosevelt,2864,8684,1941,1941-02-14,Establishing Culebra Island Naval Defensive Sea Area and Culebra Island Naval Airspace Reservation; Puerto Rico,1933-03-04,32,2905
Franklin D. Roosevelt,2865,8685,1941,1941-02-14,Establishing the Imperial National Wildlife Refuge; Arizona and California,1933-03-04,32,2905
Franklin D. Roosevelt,2866,8686,1941,1941-02-17,Certain Personnel Transferred from U.S. Maritime Commission to Interstate Commerce Commission,1933-03-04,32,2908
Franklin D. Roosevelt,2867,8687,1941,1941-02-17,Amending Subdivision XIX of Schedule A of the Civil Service Rules,1933-03-04,32,2908
Franklin D. Roosevelt,2868,8688,1941,1941-02-19,Prescribing Regulations Governing the Granting of Allowances for Quarters to Certain Enlisted Men of the Army of the United States,1933-03-04,32,2910
Franklin D. Roosevelt,2869,8689,1941,1941-02-19,Amending the Foreign Service Regulations of the United States,1933-03-04,32,2910
Franklin D. Roosevelt,2870,8690,1941,1941-02-19,Exemption of John M. Terwilliger from Compulsory Retirement for Age,1933-03-04,32,2910
Franklin D. Roosevelt,2871,8691,1941,1941-02-20,Withdrawal of Public Land for Forest Lookout Station; Oregon,1933-03-04,32,2911
Franklin D. Roosevelt,2872,8692,1941,1941-02-21,Exemption of Edgar M. Cohee from Compulsory Retirement for Age,1933-03-04,32,2912
Franklin D. Roosevelt,2873,8693,1941,1941-02-25,"Prescribing Regulations Governing the Exportation of Articles and Materials Designated in the President's Proclamation 2460 of February 25, 1941, Issued Pursuant to Section 6 of the Act of Congress Approved July 2, 1940, and Amending Regulations of January 15, 1941, Covering the Exportation of Certain Articles and Materials",1933-03-04,32,2916
Franklin D. Roosevelt,2874,8694,1941,1941-02-25,"Prescribing Regulations Governing the Exportation of Articles and Materials Designated in the President's Proclamation 2461 of February 25, 1941, Issued Pursuant to Section 6 of the Act of Congress Approved July 2, 1940, and Amending Regulations of January 15, 1941, Covering the Exportation of Certain Articles and Materials",1933-03-04,32,2916
Franklin D. Roosevelt,2875,8695,1941,1941-02-25,"Extending the Limits of the Customs Port of Entry of Jonesport, Maine, in Customs Collection District No. 1 (Maine and New Hampshire)",1933-03-04,32,2916
Franklin D. Roosevelt,2876,8696,1941,1941-02-28,Transfer of Certain Lands from the Secretary of Agriculture to the Secretary of the Interior; New Mexico,1933-03-04,32,2919
Franklin D. Roosevelt,2877,8697,1941,1941-02-28,Transfer of Certain Lands from the Secretary of the Interior to the Secretary of Agriculture; New Mexico,1933-03-04,32,2919
Franklin D. Roosevelt,2878,8698,1941,1941-03-01,Exemption of Harry L. Mickey from Compulsory Retirement for Age,1933-03-04,32,2920
Franklin D. Roosevelt,2879,8699,1941,1941-03-01,"Covering Certain Positions in the Federal Deposit Insurance Corporation Into the Competitive Classified Civil Service, and Authorizing Certain Employees of That Corporation to Acquire a Classified Civil Service Status",1933-03-04,32,2920
Franklin D. Roosevelt,2880,8700,1941,1941-03-03,"Revocation of Executive Order No. 6667 of April 5, 1934, Withdrawing Public Lands; Colorado, 1941",1933-03-04,32,2922
Franklin D. Roosevelt,2881,8701,1941,1941-03-04,"Amendment of Executive Order No. 8389 of April 10, 1940, as Amended, 1941",1933-03-04,32,2923
Franklin D. Roosevelt,2882,8702,1941,1941-03-04,"Prescribing Regulations Governing the Exportation of Articles and Materials Designated in the President's Proclamation 2463 of March 4, 1941, Issued Pursuant to Section 6 of the Act of Congress Approved July 2, 1940, and Amending Regulations of January 15, 1941, Covering the Exportation of Certain Articles and Materials, 1941, 1941, 1941",1933-03-04,32,2923
Franklin D. Roosevelt,2883,8703,1941,1941-03-04,"Prescribing Regulations Governing the Exportation of Articles and Materials Designated in the President's Proclamation 2464 of March 4, 1941, Issued Pursuant to Section 6 of the Act of Congress Approved July 2, 1940, and Amending Regulations of January 15, 1941, Covering the Exportation of Certain Articles and Materials, 1941, 1941, 1941",1933-03-04,32,2923
