id,knownName,givenName,familyName,fullName,fileName,gender,birth_date,birth_country,death_date,death_country,wikipedia,wikidata,sameAs,awardYear,category,categoryFullName,sortOrder,portion,dateAwarded,prizeStatus,motivation,prizeAmount,prizeAmountAdjusted,university_affiliation,age
424,Torsten N. Wiesel,Torsten N.,Wiesel,Torsten N. Wiesel,wiesel,male,1924-06-03,Sweden,,,https://en.wikipedia.org/wiki/Torsten_Wiesel,"{'id': 'Q271421', 'url': 'https://www.wikidata.org/wiki/Q271421'}","['https://www.wikidata.org/wiki/Q271421', 'https://en.wikipedia.org/wiki/Torsten_Wiesel']",1981,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,3,1/4,1981-10-09,received,for their discoveries concerning information processing in the visual system,1000000,3318750,Harvard Medical School,57.0
259,Aaron Klug,Aaron,Klug,Aaron Klug,klug,male,1926-08-11,Lithuania,2018-11-20,,https://en.wikipedia.org/wiki/Aaron_Klug,"{'id': 'Q190626', 'url': 'https://www.wikidata.org/wiki/Q190626'}","['https://www.wikidata.org/wiki/Q190626', 'https://en.wikipedia.org/wiki/Aaron_Klug']",1982,Chemistry,The Nobel Prize in Chemistry,1,1,1982-10-18,received,for his development of crystallographic electron microscopy and his structural elucidation of biologically important nucleic acid-protein complexes,1150000,3514532,MRC Laboratory of Molecular Biology,56.0
696,George J. Stigler,George J.,Stigler,George J. Stigler,stigler,male,1911-01-17,USA,1991-12-01,USA,https://en.wikipedia.org/wiki/George_Stigler,"{'id': 'Q243534', 'url': 'https://www.wikidata.org/wiki/Q243534'}","['https://www.wikidata.org/wiki/Q243534', 'https://en.wikipedia.org/wiki/George_Stigler']",1982,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1,1,1982-10-20,received,"for his seminal studies of industrial structures, functioning of markets and causes and effects of public regulation",1150000,3514532,University of Chicago,71.0
659,Gabriel García Márquez,Gabriel,García Márquez,Gabriel García Márquez,marquez,male,1927-03-06,Colombia,2014-04-17,Mexico,https://en.wikipedia.org/wiki/Gabriel_García_Márquez,"{'id': 'Q5878', 'url': 'https://www.wikidata.org/wiki/Q5878'}","['https://www.wikidata.org/wiki/Q5878', 'https://en.wikipedia.org/wiki/Gabriel_García_Márquez']",1982,Literature,The Nobel Prize in Literature,1,1,1982-10-21,received,"for his novels and short stories, in which the fantastic and the realistic are combined in a richly composed world of imagination, reflecting a continent's life and conflicts",1150000,3514532,,55.0
543,Alva Myrdal,Alva,Myrdal,Alva Myrdal,myrdal,female,1902-01-31,Sweden,1986-02-01,Sweden,https://en.wikipedia.org/wiki/Alva_Myrdal,"{'id': 'Q152437', 'url': 'https://www.wikidata.org/wiki/Q152437'}","['https://www.wikidata.org/wiki/Q152437', 'https://en.wikipedia.org/wiki/Alva_Myrdal']",1982,Peace,The Nobel Peace Prize,1,1/2,1982-10-13,received,for their work for disarmament and nuclear and weapon-free zones,1150000,3514532,,80.0
544,Alfonso García Robles,Alfonso,García Robles,Alfonso García Robles,robles,male,1911-03-20,Mexico,1991-09-02,Mexico,https://en.wikipedia.org/wiki/Alfonso_García_Robles,"{'id': 'Q203843', 'url': 'https://www.wikidata.org/wiki/Q203843'}","['https://www.wikidata.org/wiki/Q203843', 'https://en.wikipedia.org/wiki/Alfonso_García_Robles']",1982,Peace,The Nobel Peace Prize,2,1/2,1982-10-13,received,for their work for disarmament and nuclear and weapon-free zones,1150000,3514532,,71.0
121,Kenneth G. Wilson,Kenneth G.,Wilson,Kenneth G. Wilson,wilson,male,1936-06-08,USA,2013-06-15,USA,https://en.wikipedia.org/wiki/Kenneth_G._Wilson,"{'id': 'Q193503', 'url': 'https://www.wikidata.org/wiki/Q193503'}","['https://www.wikidata.org/wiki/Q193503', 'https://en.wikipedia.org/wiki/Kenneth_G._Wilson']",1982,Physics,The Nobel Prize in Physics,1,1,1982-10-18,received,for his theory for critical phenomena in connection with phase transitions,1150000,3514532,Cornell University,46.0
425,Sune K. Bergström,Sune K.,Bergström,Sune K. Bergström,bergstrom,male,1916-01-10,Sweden,2004-08-15,Sweden,https://en.wikipedia.org/wiki/Sune_Bergström,"{'id': 'Q295696', 'url': 'https://www.wikidata.org/wiki/Q295696'}","['https://www.wikidata.org/wiki/Q295696', 'https://en.wikipedia.org/wiki/Sune_Bergström']",1982,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1,1/3,1982-10-11,received,for their discoveries concerning prostaglandins and related biologically active substances,1150000,3514532,Karolinska Institutet,66.0
426,Bengt I. Samuelsson,Bengt I.,Samuelsson,Bengt I. Samuelsson,samuelsson,male,1934-05-21,Sweden,2024-07-05,Sweden,https://en.wikipedia.org/wiki/Bengt_I._Samuelsson,"{'id': 'Q295768', 'url': 'https://www.wikidata.org/wiki/Q295768'}","['https://www.wikidata.org/wiki/Q295768', 'https://en.wikipedia.org/wiki/Bengt_I._Samuelsson']",1982,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2,1/3,1982-10-11,received,for their discoveries concerning prostaglandins and related biologically active substances,1150000,3514532,Karolinska Institutet,48.0
427,John R. Vane,John R.,Vane,John R. Vane,vane,male,1927-03-29,United Kingdom,2004-11-19,United Kingdom,https://en.wikipedia.org/wiki/John_Vane,"{'id': 'Q309971', 'url': 'https://www.wikidata.org/wiki/Q309971'}","['https://www.wikidata.org/wiki/Q309971', 'https://en.wikipedia.org/wiki/John_Vane']",1982,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,3,1/3,1982-10-11,received,for their discoveries concerning prostaglandins and related biologically active substances,1150000,3514532,The Wellcome Research Laboratories,55.0
260,Henry Taube,Henry,Taube,Henry Taube,taube,male,1915-11-30,Canada,2005-11-16,USA,https://en.wikipedia.org/wiki/Henry_Taube,"{'id': 'Q235983', 'url': 'https://www.wikidata.org/wiki/Q235983'}","['https://www.wikidata.org/wiki/Q235983', 'https://en.wikipedia.org/wiki/Henry_Taube']",1983,Chemistry,The Nobel Prize in Chemistry,1,1,1983-10-19,received,"for his work on the mechanisms of electron transfer reactions, especially in metal complexes",1500000,4208719,Stanford University,68.0
697,Gerard Debreu,Gerard,Debreu,Gerard Debreu,debreu,male,1921-07-04,France,2004-12-31,France,https://en.wikipedia.org/wiki/Gérard_Debreu,"{'id': 'Q210960', 'url': 'https://www.wikidata.org/wiki/Q210960'}","['https://www.wikidata.org/wiki/Q210960', 'https://en.wikipedia.org/wiki/Gérard_Debreu']",1983,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1,1,1983-10-17,received,for having incorporated new analytical methods into economic theory and for his rigorous reformulation of the theory of general equilibrium,1500000,4208719,University of California,62.0
660,William Golding,William,Golding,William Golding,golding,male,1911-09-19,United Kingdom,1993-06-19,United Kingdom,https://en.wikipedia.org/wiki/William_Golding,"{'id': 'Q44183', 'url': 'https://www.wikidata.org/wiki/Q44183'}","['https://www.wikidata.org/wiki/Q44183', 'https://en.wikipedia.org/wiki/William_Golding']",1983,Literature,The Nobel Prize in Literature,1,1,1983-10-27,received,"for his novels which, with the perspicuity of realistic narrative art and the diversity and universality of myth, illuminate the human condition in the world of today",1500000,4208719,,72.0
545,Lech Wałęsa,Lech,Wałęsa,Lech Wałęsa,walesa,male,1943-09-29,Poland,,,https://en.wikipedia.org/wiki/Lech_Wałęsa,"{'id': 'Q444', 'url': 'https://www.wikidata.org/wiki/Q444'}","['https://www.wikidata.org/wiki/Q444', 'https://en.wikipedia.org/wiki/Lech_Wałęsa']",1983,Peace,The Nobel Peace Prize,1,1,1983-10-05,received,for non-violent struggle for free trade unions and human rights in Poland,1500000,4208719,,40.0
122,Subrahmanyan Chandrasekhar,Subrahmanyan,Chandrasekhar,Subrahmanyan Chandrasekhar,chandrasekhar,male,1910-10-19,India,1995-08-21,USA,https://en.wikipedia.org/wiki/Subrahmanyan_Chandrasekhar,"{'id': 'Q148109', 'url': 'https://www.wikidata.org/wiki/Q148109'}","['https://www.wikidata.org/wiki/Q148109', 'https://en.wikipedia.org/wiki/Subrahmanyan_Chandrasekhar']",1983,Physics,The Nobel Prize in Physics,1,1/2,1983-10-19,received,for his theoretical studies of the physical processes of importance to the structure and evolution of the stars,1500000,4208719,University of Chicago,73.0
123,William A. Fowler,William A.,Fowler,William Alfred Fowler,fowler,male,1911-08-09,USA,1995-03-14,USA,https://en.wikipedia.org/wiki/William_Alfred_Fowler,"{'id': 'Q46120', 'url': 'https://www.wikidata.org/wiki/Q46120'}","['https://www.wikidata.org/wiki/Q46120', 'https://en.wikipedia.org/wiki/William_Alfred_Fowler']",1983,Physics,The Nobel Prize in Physics,2,1/2,1983-10-19,received,for his theoretical and experimental studies of the nuclear reactions of importance in the formation of the chemical elements in the universe,1500000,4208719,California Institute of Technology (Caltech),72.0
428,Barbara McClintock,Barbara,McClintock,Barbara McClintock,mcclintock,female,1902-06-16,USA,1992-09-02,USA,https://en.wikipedia.org/wiki/Barbara_McClintock,"{'id': 'Q199654', 'url': 'https://www.wikidata.org/wiki/Q199654'}","['https://www.wikidata.org/wiki/Q199654', 'https://en.wikipedia.org/wiki/Barbara_McClintock']",1983,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1,1,1983-10-10,received,for her discovery of mobile genetic elements,1500000,4208719,Cold Spring Harbor Laboratory,81.0
261,Bruce Merrifield,Bruce,Merrifield,Robert Bruce Merrifield,merrifield,male,1921-07-15,USA,2006-05-14,USA,https://en.wikipedia.org/wiki/Robert_Bruce_Merrifield,"{'id': 'Q224153', 'url': 'https://www.wikidata.org/wiki/Q224153'}","['https://www.wikidata.org/wiki/Q224153', 'https://en.wikipedia.org/wiki/Robert_Bruce_Merrifield']",1984,Chemistry,The Nobel Prize in Chemistry,1,1,1984-10-17,received,for his development of methodology for chemical synthesis on a solid matrix,1650000,4284352,Rockefeller University,63.0
698,Richard Stone,Richard,Stone,Richard Stone,stone,male,1913-08-30,United Kingdom,1991-12-06,United Kingdom,https://en.wikipedia.org/wiki/Richard_Stone,"{'id': 'Q219733', 'url': 'https://www.wikidata.org/wiki/Q219733'}","['https://www.wikidata.org/wiki/Q219733', 'https://en.wikipedia.org/wiki/Richard_Stone']",1984,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1,1,1984-10-18,received,for having made fundamental contributions to the development of systems of national accounts and hence greatly improved the basis for empirical economic analysis,1650000,4284352,University of Cambridge,71.0
661,Jaroslav Seifert,Jaroslav,Seifert,Jaroslav Seifert,seifert,male,1901-09-23,Austria-Hungary,1986-01-10,Czechoslovakia,https://en.wikipedia.org/wiki/Jaroslav_Seifert,"{'id': 'Q102483', 'url': 'https://www.wikidata.org/wiki/Q102483'}","['https://www.wikidata.org/wiki/Q102483', 'https://en.wikipedia.org/wiki/Jaroslav_Seifert']",1984,Literature,The Nobel Prize in Literature,1,1,1984-11-27,received,"for his poetry which endowed with freshness, sensuality and rich inventiveness provides a liberating image of the indomitable spirit and versatility of man",1650000,4284352,,83.0
546,Desmond Tutu,Desmond,Tutu,Desmond Mpilo Tutu,tutu,male,1931-10-07,South Africa,2021-12-26,South Africa,https://en.wikipedia.org/wiki/Desmond_Tutu,"{'id': 'Q43033', 'url': 'https://www.wikidata.org/wiki/Q43033'}","['https://www.wikidata.org/wiki/Q43033', 'https://en.wikipedia.org/wiki/Desmond_Tutu']",1984,Peace,The Nobel Peace Prize,1,1,1984-10-05,received,for his role as a unifying leader figure in the non-violent campaign to resolve the problem of apartheid in South Africa,1650000,4284352,,53.0
124,Carlo Rubbia,Carlo,Rubbia,Carlo Rubbia,rubbia,male,1934-03-31,Italy,,,https://en.wikipedia.org/wiki/Carlo_Rubbia,"{'id': 'Q187199', 'url': 'https://www.wikidata.org/wiki/Q187199'}","['https://www.wikidata.org/wiki/Q187199', 'https://en.wikipedia.org/wiki/Carlo_Rubbia']",1984,Physics,The Nobel Prize in Physics,1,1/2,1984-10-17,received,"for their decisive contributions to the large project, which led to the discovery of the field particles W and Z, communicators of weak interaction",1650000,4284352,CERN,50.0
125,Simon van der Meer,Simon,van der Meer,Simon van der Meer,meer,male,1925-11-24,the Netherlands,2011-03-04,Switzerland,https://en.wikipedia.org/wiki/Simon_van_der_Meer,"{'id': 'Q104779', 'url': 'https://www.wikidata.org/wiki/Q104779'}","['https://www.wikidata.org/wiki/Q104779', 'https://en.wikipedia.org/wiki/Simon_van_der_Meer']",1984,Physics,The Nobel Prize in Physics,2,1/2,1984-10-17,received,"for their decisive contributions to the large project, which led to the discovery of the field particles W and Z, communicators of weak interaction",1650000,4284352,CERN,59.0
429,Niels K. Jerne,Niels K.,Jerne,Niels K. Jerne,jerne,male,1911-12-23,United Kingdom,1994-10-07,France,https://en.wikipedia.org/wiki/Niels_Kaj_Jerne,"{'id': 'Q309876', 'url': 'https://www.wikidata.org/wiki/Q309876'}","['https://www.wikidata.org/wiki/Q309876', 'https://en.wikipedia.org/wiki/Niels_Kaj_Jerne']",1984,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1,1/3,1984-10-15,received,for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies,1650000,4284352,Basel Institute for Immunology,73.0
430,Georges J.F. Köhler,Georges J.F.,Köhler,Georges J.F. Köhler,kohler,male,1946-04-17,Germany,1995-03-01,Germany,https://en.wikipedia.org/wiki/Georges_J._F._Köhler,"{'id': 'Q77160', 'url': 'https://www.wikidata.org/wiki/Q77160'}","['https://www.wikidata.org/wiki/Q77160', 'https://en.wikipedia.org/wiki/Georges_J._F._Köhler']",1984,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2,1/3,1984-10-15,received,for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies,1650000,4284352,Basel Institute for Immunology,38.0
431,César Milstein,César,Milstein,César Milstein,milstein,male,1927-10-08,Argentina,2002-03-24,United Kingdom,https://en.wikipedia.org/wiki/César_Milstein,"{'id': 'Q155525', 'url': 'https://www.wikidata.org/wiki/Q155525'}","['https://www.wikidata.org/wiki/Q155525', 'https://en.wikipedia.org/wiki/César_Milstein']",1984,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,3,1/3,1984-10-15,received,for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies,1650000,4284352,MRC Laboratory of Molecular Biology,57.0
262,Herbert A. Hauptman,Herbert A.,Hauptman,Herbert A. Hauptman,hauptman,male,1917-02-14,USA,2011-10-23,USA,https://en.wikipedia.org/wiki/Herbert_A._Hauptman,"{'id': 'Q107422', 'url': 'https://www.wikidata.org/wiki/Q107422'}","['https://www.wikidata.org/wiki/Q107422', 'https://en.wikipedia.org/wiki/Herbert_A._Hauptman']",1985,Chemistry,The Nobel Prize in Chemistry,1,1/2,1985-10-16,received,for their outstanding achievements in the development of direct methods for the determination of crystal structures,1800000,4354442,The Medical Foundation of Buffalo,68.0
263,Jerome Karle,Jerome,Karle,Jerome Karle,karle,male,1918-06-18,USA,2013-06-06,USA,https://en.wikipedia.org/wiki/Jerome_Karle,"{'id': 'Q106733', 'url': 'https://www.wikidata.org/wiki/Q106733'}","['https://www.wikidata.org/wiki/Q106733', 'https://en.wikipedia.org/wiki/Jerome_Karle']",1985,Chemistry,The Nobel Prize in Chemistry,2,1/2,1985-10-16,received,for their outstanding achievements in the development of direct methods for the determination of crystal structures,1800000,4354442,US Naval Research Laboratory,67.0
699,Franco Modigliani,Franco,Modigliani,Franco Modigliani,modigliani,male,1918-06-18,Italy,2003-09-25,USA,https://en.wikipedia.org/wiki/Franco_Modigliani,"{'id': 'Q205850', 'url': 'https://www.wikidata.org/wiki/Q205850'}","['https://www.wikidata.org/wiki/Q205850', 'https://en.wikipedia.org/wiki/Franco_Modigliani']",1985,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1,1,1985-10-15,received,for his pioneering analyses of saving and of financial markets,1800000,4354442,Massachusetts Institute of Technology (MIT),67.0
662,Claude Simon,Claude,Simon,Claude Simon,simon,male,1913-10-10,Madagascar,2005-07-06,France,https://en.wikipedia.org/wiki/Claude_Simon,"{'id': 'Q131549', 'url': 'https://www.wikidata.org/wiki/Q131549'}","['https://www.wikidata.org/wiki/Q131549', 'https://en.wikipedia.org/wiki/Claude_Simon']",1985,Literature,The Nobel Prize in Literature,1,1,1985-11-27,received,who in his novel combines the poet's and the painter's creativeness with a deepened awareness of time in the depiction of the human condition,1800000,4354442,,72.0
547,,,,,physicians,,,,,,https://en.wikipedia.org/wiki/International_Physicians_for_the_Prevention_of_Nuclear_War,"{'id': 'Q245385', 'url': 'https://www.wikidata.org/wiki/Q245385'}","['https://www.wikidata.org/wiki/Q245385', 'https://en.wikipedia.org/wiki/International_Physicians_for_the_Prevention_of_Nuclear_War']",1985,Peace,The Nobel Peace Prize,1,1,1985-10-05,received,for spreading authoritative information and by creating awareness of the catastrophic consequences of nuclear war,1800000,4354442,,
126,Klaus von Klitzing,Klaus,von Klitzing,Klaus von Klitzing,klitzing,male,1943-06-28,German-occupied Poland,,,https://en.wikipedia.org/wiki/Klaus_von_Klitzing,"{'id': 'Q71024', 'url': 'https://www.wikidata.org/wiki/Q71024'}","['https://www.wikidata.org/wiki/Q71024', 'https://en.wikipedia.org/wiki/Klaus_von_Klitzing']",1985,Physics,The Nobel Prize in Physics,1,1,1985-10-16,received,for the discovery of the quantized Hall effect,1800000,4354442,Max-Planck-Institut für Festkörperforschung,42.0
432,Michael S. Brown,Michael S.,Brown,Michael S. Brown,brown,male,1941-04-13,USA,,,https://en.wikipedia.org/wiki/Michael_Stuart_Brown,"{'id': 'Q295684', 'url': 'https://www.wikidata.org/wiki/Q295684'}","['https://www.wikidata.org/wiki/Q295684', 'https://en.wikipedia.org/wiki/Michael_Stuart_Brown']",1985,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1,1/2,1985-10-14,received,for their discoveries concerning the regulation of cholesterol metabolism,1800000,4354442,University of Texas Southwestern Medical Center at Dallas,44.0
