country_search,Year,State,United Kingdom %,Wikipedia %
Montenegro,2024,Minnesota,3.0,97.0
Montenegro,2024,Mississippi,2.0,98.0
Montenegro,2024,Missouri,2.0,98.0
Montenegro,2024,Montana,3.0,97.0
Montenegro,2024,Nebraska,3.0,97.0
Montenegro,2024,Nevada,5.0,95.0
Montenegro,2024,New Hampshire,3.0,97.0
Montenegro,2024,New Jersey,4.0,96.0
Montenegro,2024,New Mexico,3.0,97.0
Montenegro,2024,New York,5.0,95.0
Montenegro,2024,North Carolina,3.0,97.0
Montenegro,2024,North Dakota,2.0,98.0
Montenegro,2024,Ohio,2.0,98.0
Montenegro,2024,Oklahoma,2.0,98.0
Montenegro,2024,Oregon,3.0,97.0
Montenegro,2024,Pennsylvania,2.0,98.0
Montenegro,2024,Rhode Island,3.0,97.0
Montenegro,2024,South Carolina,3.0,97.0
Montenegro,2024,South Dakota,2.0,98.0
Montenegro,2024,Tennessee,3.0,97.0
Montenegro,2024,Texas,5.0,95.0
Montenegro,2024,Utah,3.0,97.0
Montenegro,2024,Vermont,3.0,97.0
Montenegro,2024,Virginia,3.0,97.0
Montenegro,2024,Washington,2.0,98.0
Montenegro,2024,West Virginia,2.0,98.0
Montenegro,2024,Wisconsin,3.0,97.0
Montenegro,2024,Wyoming,4.0,96.0
Morocco,2024,Alabama,8.0,92.0
Morocco,2024,Alaska,10.0,90.0
Morocco,2024,Arizona,10.0,90.0
Morocco,2024,Arkansas,8.0,92.0
Morocco,2024,California,10.0,90.0
Morocco,2024,Colorado,13.0,87.0
Morocco,2024,Connecticut,14.000000000000002,86.0
Morocco,2024,Delaware,13.0,87.0
Morocco,2024,District of Columbia,15.0,85.0
Morocco,2024,Florida,14.000000000000002,86.0
Morocco,2024,Georgia,13.0,87.0
Morocco,2024,Hawaii,8.0,92.0
Morocco,2024,Idaho,9.0,91.0
Morocco,2024,Illinois,11.0,89.0
Morocco,2024,Indiana,11.0,89.0
Morocco,2024,Iowa,10.0,90.0
Morocco,2024,Kansas,8.0,92.0
Morocco,2024,Kentucky,9.0,91.0
Morocco,2024,Louisiana,8.0,92.0
Morocco,2024,Maine,11.0,89.0
Morocco,2024,Maryland,13.0,87.0
Morocco,2024,Massachusetts,14.000000000000002,86.0
Morocco,2024,Michigan,9.0,91.0
Morocco,2024,Minnesota,11.0,89.0
Morocco,2024,Mississippi,9.0,91.0
Morocco,2024,Missouri,8.0,92.0
Morocco,2024,Montana,9.0,91.0
Morocco,2024,Nebraska,9.0,91.0
Morocco,2024,Nevada,10.0,90.0
Morocco,2024,New Hampshire,11.0,89.0
Morocco,2024,New Jersey,14.000000000000002,86.0
Morocco,2024,New Mexico,8.0,92.0
Morocco,2024,New York,15.0,85.0
Morocco,2024,North Carolina,12.0,88.0
Morocco,2024,North Dakota,10.0,90.0
Morocco,2024,Ohio,9.0,91.0
Morocco,2024,Oklahoma,8.0,92.0
Morocco,2024,Oregon,9.0,91.0
Morocco,2024,Pennsylvania,12.0,88.0
Morocco,2024,Rhode Island,12.0,88.0
Morocco,2024,South Carolina,13.0,87.0
Morocco,2024,South Dakota,9.0,91.0
Morocco,2024,Tennessee,9.0,91.0
Morocco,2024,Texas,12.0,88.0
Morocco,2024,Utah,8.0,92.0
Morocco,2024,Vermont,10.0,90.0
Morocco,2024,Virginia,16.0,84.0
Morocco,2024,Washington,9.0,91.0
Morocco,2024,West Virginia,8.0,92.0
Morocco,2024,Wisconsin,8.0,92.0
Morocco,2024,Wyoming,11.0,89.0
Mozambique,2024,Alabama,1.0,99.0
Mozambique,2024,Alaska,2.0,98.0
Mozambique,2024,Arizona,1.0,99.0
Mozambique,2024,Arkansas,1.0,99.0
Mozambique,2024,California,1.0,99.0
Mozambique,2024,Colorado,1.0,99.0
Mozambique,2024,Connecticut,1.0,99.0
Mozambique,2024,Delaware,1.0,99.0
Mozambique,2024,District of Columbia,5.0,95.0
Mozambique,2024,Florida,1.0,99.0
Mozambique,2024,Georgia,2.0,98.0
Mozambique,2024,Hawaii,1.0,99.0
Mozambique,2024,Idaho,3.0,97.0
Mozambique,2024,Illinois,1.0,99.0
Mozambique,2024,Indiana,1.0,99.0
Mozambique,2024,Iowa,1.0,99.0
Mozambique,2024,Kansas,1.0,99.0
Mozambique,2024,Kentucky,1.0,99.0
Mozambique,2024,Louisiana,1.0,99.0
Mozambique,2024,Maine,1.0,99.0
Mozambique,2024,Maryland,2.0,98.0
Mozambique,2024,Massachusetts,2.0,98.0
Mozambique,2024,Michigan,1.0,99.0
Mozambique,2024,Minnesota,1.0,99.0
Mozambique,2024,Mississippi,1.0,99.0
Mozambique,2024,Missouri,1.0,99.0
Mozambique,2024,Montana,1.0,99.0
Mozambique,2024,Nebraska,1.0,99.0
Mozambique,2024,Nevada,1.0,99.0
Mozambique,2024,New Hampshire,1.0,99.0
Mozambique,2024,New Jersey,1.0,99.0
Mozambique,2024,New Mexico,1.0,99.0
Mozambique,2024,New York,1.0,99.0
Mozambique,2024,North Carolina,1.0,99.0
Mozambique,2024,North Dakota,1.0,99.0
Mozambique,2024,Ohio,1.0,99.0
Mozambique,2024,Oklahoma,1.0,99.0
Mozambique,2024,Oregon,1.0,99.0
Mozambique,2024,Pennsylvania,1.0,99.0
Mozambique,2024,Rhode Island,5.0,95.0
Mozambique,2024,South Carolina,1.0,99.0
Mozambique,2024,South Dakota,2.0,98.0
Mozambique,2024,Tennessee,1.0,99.0
Mozambique,2024,Texas,2.0,98.0
Mozambique,2024,Utah,2.0,98.0
Mozambique,2024,Vermont,1.0,99.0
Mozambique,2024,Virginia,2.0,98.0
Mozambique,2024,Washington,1.0,99.0
Mozambique,2024,West Virginia,1.0,99.0
Mozambique,2024,Wisconsin,1.0,99.0
Mozambique,2024,Wyoming,2.0,98.0
Myanmar,2024,Alabama,2.0,98.0
Myanmar,2024,Alaska,3.0,97.0
Myanmar,2024,Arizona,5.0,95.0
Myanmar,2024,Arkansas,3.0,97.0
Myanmar,2024,California,6.0,94.0
Myanmar,2024,Colorado,4.0,96.0
Myanmar,2024,Connecticut,2.0,98.0
Myanmar,2024,Delaware,3.0,97.0
Myanmar,2024,District of Columbia,7.000000000000001,93.0
Myanmar,2024,Florida,3.0,97.0
Myanmar,2024,Georgia,5.0,95.0
Myanmar,2024,Hawaii,5.0,95.0
Myanmar,2024,Idaho,4.0,96.0
Myanmar,2024,Illinois,4.0,96.0
Myanmar,2024,Indiana,8.0,92.0
Myanmar,2024,Iowa,7.000000000000001,93.0
Myanmar,2024,Kansas,5.0,95.0
Myanmar,2024,Kentucky,5.0,95.0
Myanmar,2024,Louisiana,3.0,97.0
Myanmar,2024,Maine,2.0,98.0
Myanmar,2024,Maryland,4.0,96.0
Myanmar,2024,Massachusetts,3.0,97.0
Myanmar,2024,Michigan,3.0,97.0
Myanmar,2024,Minnesota,5.0,95.0
Myanmar,2024,Mississippi,3.0,97.0
Myanmar,2024,Missouri,3.0,97.0
Myanmar,2024,Montana,3.0,97.0
Myanmar,2024,Nebraska,7.000000000000001,93.0
Myanmar,2024,Nevada,13.0,87.0
Myanmar,2024,New Hampshire,3.0,97.0
Myanmar,2024,New Jersey,3.0,97.0
Myanmar,2024,New Mexico,2.0,98.0
Myanmar,2024,New York,5.0,95.0
Myanmar,2024,North Carolina,3.0,97.0
Myanmar,2024,North Dakota,3.0,97.0
Myanmar,2024,Ohio,3.0,97.0
Myanmar,2024,Oklahoma,5.0,95.0
Myanmar,2024,Oregon,13.0,87.0
Myanmar,2024,Pennsylvania,3.0,97.0
Myanmar,2024,Rhode Island,2.0,98.0
Myanmar,2024,South Carolina,3.0,97.0
Myanmar,2024,South Dakota,5.0,95.0
Myanmar,2024,Tennessee,3.0,97.0
Myanmar,2024,Texas,5.0,95.0
Myanmar,2024,Utah,4.0,96.0
Myanmar,2024,Vermont,3.0,97.0
Myanmar,2024,Virginia,15.0,85.0
Myanmar,2024,Washington,5.0,95.0
Myanmar,2024,West Virginia,2.0,98.0
Myanmar,2024,Wisconsin,4.0,96.0
Myanmar,2024,Wyoming,4.0,96.0
Namibia,2024,Alabama,1.0,99.0
Namibia,2024,Alaska,3.0,97.0
Namibia,2024,Arizona,2.0,98.0
Namibia,2024,Arkansas,1.0,99.0
Namibia,2024,California,1.0,99.0
Namibia,2024,Colorado,2.0,98.0
Namibia,2024,Connecticut,2.0,98.0
Namibia,2024,Delaware,2.0,98.0
Namibia,2024,District of Columbia,4.0,96.0
Namibia,2024,Florida,2.0,98.0
Namibia,2024,Georgia,2.0,98.0
Namibia,2024,Hawaii,2.0,98.0
Namibia,2024,Idaho,2.0,98.0
Namibia,2024,Illinois,1.0,99.0
Namibia,2024,Indiana,1.0,99.0
Namibia,2024,Iowa,2.0,98.0
Namibia,2024,Kansas,1.0,99.0
Namibia,2024,Kentucky,1.0,99.0
Namibia,2024,Louisiana,1.0,99.0
Namibia,2024,Maine,2.0,98.0
Namibia,2024,Maryland,3.0,97.0
Namibia,2024,Massachusetts,1.0,99.0
Namibia,2024,Michigan,1.0,99.0
Namibia,2024,Minnesota,2.0,98.0
Namibia,2024,Mississippi,2.0,98.0
Namibia,2024,Missouri,1.0,99.0
Namibia,2024,Montana,2.0,98.0
Namibia,2024,Nebraska,2.0,98.0
Namibia,2024,Nevada,2.0,98.0
Namibia,2024,New Hampshire,1.0,99.0
Namibia,2024,New Jersey,2.0,98.0
Namibia,2024,New Mexico,1.0,99.0
Namibia,2024,New York,2.0,98.0
Namibia,2024,North Carolina,2.0,98.0
Namibia,2024,North Dakota,2.0,98.0
Namibia,2024,Ohio,1.0,99.0
Namibia,2024,Oklahoma,2.0,98.0
Namibia,2024,Oregon,1.0,99.0
Namibia,2024,Pennsylvania,1.0,99.0
Namibia,2024,Rhode Island,1.0,99.0
Namibia,2024,South Carolina,2.0,98.0
Namibia,2024,South Dakota,1.0,99.0
Namibia,2024,Tennessee,1.0,99.0
Namibia,2024,Texas,2.0,98.0
Namibia,2024,Utah,2.0,98.0
Namibia,2024,Vermont,2.0,98.0
Namibia,2024,Virginia,2.0,98.0
Namibia,2024,Washington,2.0,98.0
Namibia,2024,West Virginia,1.0,99.0
Namibia,2024,Wisconsin,1.0,99.0
Namibia,2024,Wyoming,3.0,97.0
Nauru,2024,Alabama,0.0,100.0
Nauru,2024,Alaska,1.0,99.0
Nauru,2024,Arizona,0.0,100.0
Nauru,2024,Arkansas,0.0,100.0
Nauru,2024,California,0.0,100.0
Nauru,2024,Colorado,0.0,100.0
Nauru,2024,Connecticut,0.0,100.0
Nauru,2024,Delaware,0.0,100.0
Nauru,2024,District of Columbia,1.0,99.0
Nauru,2024,Florida,0.0,100.0
Nauru,2024,Georgia,0.0,100.0
Nauru,2024,Hawaii,3.0,97.0
Nauru,2024,Idaho,0.0,100.0
Nauru,2024,Illinois,0.0,100.0
Nauru,2024,Indiana,0.0,100.0
Nauru,2024,Iowa,0.0,100.0
Nauru,2024,Kansas,0.0,100.0
Nauru,2024,Kentucky,0.0,100.0
Nauru,2024,Louisiana,0.0,100.0
Nauru,2024,Maine,1.0,99.0
Nauru,2024,Maryland,0.0,100.0
Nauru,2024,Massachusetts,0.0,100.0
Nauru,2024,Michigan,0.0,100.0
Nauru,2024,Minnesota,0.0,100.0
Nauru,2024,Mississippi,0.0,100.0
Nauru,2024,Missouri,0.0,100.0
Nauru,2024,Montana,0.0,100.0
Nauru,2024,Nebraska,0.0,100.0
Nauru,2024,Nevada,0.0,100.0
Nauru,2024,New Hampshire,0.0,100.0
Nauru,2024,New Jersey,0.0,100.0
Nauru,2024,New Mexico,0.0,100.0
Nauru,2024,New York,0.0,100.0
Nauru,2024,North Carolina,0.0,100.0
Nauru,2024,North Dakota,0.0,100.0
Nauru,2024,Ohio,0.0,100.0
Nauru,2024,Oklahoma,0.0,100.0
Nauru,2024,Oregon,0.0,100.0
Nauru,2024,Pennsylvania,0.0,100.0
Nauru,2024,Rhode Island,0.0,100.0
Nauru,2024,South Carolina,0.0,100.0
Nauru,2024,South Dakota,0.0,100.0
Nauru,2024,Tennessee,0.0,100.0
Nauru,2024,Texas,0.0,100.0
Nauru,2024,Utah,0.0,100.0
Nauru,2024,Vermont,0.0,100.0
Nauru,2024,Virginia,0.0,100.0
Nauru,2024,Washington,0.0,100.0
Nauru,2024,West Virginia,0.0,100.0
Nauru,2024,Wisconsin,0.0,100.0
Nauru,2024,Wyoming,1.0,99.0
Nepal,2024,Alabama,7.000000000000001,93.0
Nepal,2024,Alaska,10.0,90.0
Nepal,2024,Arizona,6.0,94.0
Nepal,2024,Arkansas,9.0,91.0
Nepal,2024,California,8.0,92.0
Nepal,2024,Colorado,15.0,85.0
Nepal,2024,Connecticut,7.000000000000001,93.0
Nepal,2024,Delaware,8.0,92.0
Nepal,2024,District of Columbia,11.0,89.0
Nepal,2024,Florida,6.0,94.0
Nepal,2024,Georgia,9.0,91.0
Nepal,2024,Hawaii,8.0,92.0
Nepal,2024,Idaho,11.0,89.0
Nepal,2024,Illinois,8.0,92.0
Nepal,2024,Indiana,6.0,94.0
Nepal,2024,Iowa,10.0,90.0
Nepal,2024,Kansas,8.0,92.0
Nepal,2024,Kentucky,10.0,90.0
Nepal,2024,Louisiana,8.0,92.0
Nepal,2024,Maine,6.0,94.0
Nepal,2024,Maryland,14.000000000000002,86.0
Nepal,2024,Massachusetts,9.0,91.0
Nepal,2024,Michigan,7.000000000000001,93.0
Nepal,2024,Minnesota,9.0,91.0
Nepal,2024,Mississippi,9.0,91.0
Nepal,2024,Missouri,8.0,92.0
Nepal,2024,Montana,8.0,92.0
Nepal,2024,Nebraska,12.0,88.0
Nepal,2024,Nevada,6.0,94.0
Nepal,2024,New Hampshire,11.0,89.0
Nepal,2024,New Jersey,8.0,92.0
Nepal,2024,New Mexico,8.0,92.0
Nepal,2024,New York,11.0,89.0
Nepal,2024,North Carolina,10.0,90.0
Nepal,2024,North Dakota,13.0,87.0
Nepal,2024,Ohio,11.0,89.0
Nepal,2024,Oklahoma,8.0,92.0
Nepal,2024,Oregon,8.0,92.0
Nepal,2024,Pennsylvania,10.0,90.0
Nepal,2024,Rhode Island,6.0,94.0
Nepal,2024,South Carolina,6.0,94.0
Nepal,2024,South Dakota,15.0,85.0
Nepal,2024,Tennessee,6.0,94.0
Nepal,2024,Texas,15.0,85.0
Nepal,2024,Utah,8.0,92.0
Nepal,2024,Vermont,12.0,88.0
Nepal,2024,Virginia,14.000000000000002,86.0
Nepal,2024,Washington,8.0,92.0
Nepal,2024,West Virginia,6.0,94.0
Nepal,2024,Wisconsin,6.0,94.0
Nepal,2024,Wyoming,13.0,87.0
Netherlands,2024,Alabama,15.0,85.0
Netherlands,2024,Alaska,16.0,84.0
Netherlands,2024,Arizona,17.0,83.0
Netherlands,2024,Arkansas,13.0,87.0
Netherlands,2024,California,17.0,83.0
Netherlands,2024,Colorado,18.0,82.0
Netherlands,2024,Connecticut,17.0,83.0
Netherlands,2024,Delaware,17.0,83.0
Netherlands,2024,District of Columbia,21.0,79.0
Netherlands,2024,Florida,19.0,81.0
Netherlands,2024,Georgia,18.0,82.0
Netherlands,2024,Hawaii,14.000000000000002,86.0
Netherlands,2024,Idaho,17.0,83.0
Netherlands,2024,Illinois,17.0,83.0
Netherlands,2024,Indiana,14.000000000000002,86.0
Netherlands,2024,Iowa,18.0,82.0
Netherlands,2024,Kansas,15.0,85.0
Netherlands,2024,Kentucky,15.0,85.0
Netherlands,2024,Louisiana,15.0,85.0
Netherlands,2024,Maine,15.0,85.0
Netherlands,2024,Maryland,16.0,84.0
Netherlands,2024,Massachusetts,17.0,83.0
Netherlands,2024,Michigan,17.0,83.0
Netherlands,2024,Minnesota,17.0,83.0
Netherlands,2024,Mississippi,14.000000000000002,86.0
Netherlands,2024,Missouri,15.0,85.0
Netherlands,2024,Montana,15.0,85.0
Netherlands,2024,Nebraska,16.0,84.0
Netherlands,2024,Nevada,18.0,82.0
Netherlands,2024,New Hampshire,14.000000000000002,86.0
Netherlands,2024,New Jersey,18.0,82.0
Netherlands,2024,New Mexico,13.0,87.0
Netherlands,2024,New York,18.0,82.0
Netherlands,2024,North Carolina,18.0,82.0
Netherlands,2024,North Dakota,15.0,85.0
Netherlands,2024,Ohio,14.000000000000002,86.0
Netherlands,2024,Oklahoma,14.000000000000002,86.0
Netherlands,2024,Oregon,16.0,84.0
Netherlands,2024,Pennsylvania,16.0,84.0
Netherlands,2024,Rhode Island,15.0,85.0
Netherlands,2024,South Carolina,16.0,84.0
Netherlands,2024,South Dakota,18.0,82.0
Netherlands,2024,Tennessee,15.0,85.0
Netherlands,2024,Texas,19.0,81.0
Netherlands,2024,Utah,18.0,82.0
Netherlands,2024,Vermont,16.0,84.0
Netherlands,2024,Virginia,19.0,81.0
Netherlands,2024,Washington,15.0,85.0
Netherlands,2024,West Virginia,13.0,87.0
Netherlands,2024,Wisconsin,15.0,85.0
Netherlands,2024,Wyoming,18.0,82.0
New Zealand,2024,Alabama,20.0,80.0
New Zealand,2024,Alaska,36.0,64.0
New Zealand,2024,Arizona,27.0,73.0
New Zealand,2024,Arkansas,23.0,77.0
New Zealand,2024,California,26.0,74.0
New Zealand,2024,Colorado,32.0,68.0
New Zealand,2024,Connecticut,19.0,81.0
New Zealand,2024,Delaware,20.0,80.0
New Zealand,2024,District of Columbia,22.0,78.0
New Zealand,2024,Florida,21.0,79.0
New Zealand,2024,Georgia,22.0,78.0
New Zealand,2024,Hawaii,49.0,51.0
New Zealand,2024,Idaho,33.0,67.0
New Zealand,2024,Illinois,21.0,79.0
New Zealand,2024,Indiana,20.0,80.0
New Zealand,2024,Iowa,23.0,77.0
New Zealand,2024,Kansas,23.0,77.0
New Zealand,2024,Kentucky,20.0,80.0
New Zealand,2024,Louisiana,18.0,82.0
New Zealand,2024,Maine,22.0,78.0
New Zealand,2024,Maryland,20.0,80.0
New Zealand,2024,Massachusetts,19.0,81.0
New Zealand,2024,Michigan,21.0,79.0
New Zealand,2024,Minnesota,24.0,76.0
New Zealand,2024,Mississippi,19.0,81.0
New Zealand,2024,Missouri,21.0,79.0
New Zealand,2024,Montana,30.0,70.0
New Zealand,2024,Nebraska,21.0,79.0
New Zealand,2024,Nevada,25.0,75.0
New Zealand,2024,New Hampshire,19.0,81.0
New Zealand,2024,New Jersey,20.0,80.0
New Zealand,2024,New Mexico,23.0,77.0
New Zealand,2024,New York,21.0,79.0
New Zealand,2024,North Carolina,24.0,76.0
New Zealand,2024,North Dakota,24.0,76.0
New Zealand,2024,Ohio,19.0,81.0
New Zealand,2024,Oklahoma,22.0,78.0
New Zealand,2024,Oregon,27.0,73.0
New Zealand,2024,Pennsylvania,19.0,81.0
New Zealand,2024,Rhode Island,18.0,82.0
New Zealand,2024,South Carolina,23.0,77.0
New Zealand,2024,South Dakota,26.0,74.0
New Zealand,2024,Tennessee,21.0,79.0
New Zealand,2024,Texas,25.0,75.0
New Zealand,2024,Utah,31.0,69.0
New Zealand,2024,Vermont,23.0,77.0
New Zealand,2024,Virginia,22.0,78.0
New Zealand,2024,Washington,25.0,75.0
New Zealand,2024,West Virginia,18.0,82.0
New Zealand,2024,Wisconsin,21.0,79.0
New Zealand,2024,Wyoming,33.0,67.0
Nicaragua,2024,Alabama,8.0,92.0
Nicaragua,2024,Alaska,6.0,94.0
Nicaragua,2024,Arizona,7.000000000000001,93.0
Nicaragua,2024,Arkansas,11.0,89.0
Nicaragua,2024,California,13.0,87.0
Nicaragua,2024,Colorado,11.0,89.0
Nicaragua,2024,Connecticut,8.0,92.0
Nicaragua,2024,Delaware,6.0,94.0
Nicaragua,2024,District of Columbia,9.0,91.0
Nicaragua,2024,Florida,28.999999999999996,71.0
Nicaragua,2024,Georgia,13.0,87.0
Nicaragua,2024,Hawaii,6.0,94.0
Nicaragua,2024,Idaho,8.0,92.0
Nicaragua,2024,Illinois,7.000000000000001,93.0
Nicaragua,2024,Indiana,14.000000000000002,86.0
Nicaragua,2024,Iowa,9.0,91.0
Nicaragua,2024,Kansas,8.0,92.0
Nicaragua,2024,Kentucky,7.000000000000001,93.0
Nicaragua,2024,Louisiana,18.0,82.0
Nicaragua,2024,Maine,5.0,95.0
Nicaragua,2024,Maryland,12.0,88.0
Nicaragua,2024,Massachusetts,5.0,95.0
Nicaragua,2024,Michigan,5.0,95.0
Nicaragua,2024,Minnesota,8.0,92.0
Nicaragua,2024,Mississippi,9.0,91.0
Nicaragua,2024,Missouri,6.0,94.0
Nicaragua,2024,Montana,7.000000000000001,93.0
Nicaragua,2024,Nebraska,10.0,90.0
Nicaragua,2024,Nevada,14.000000000000002,86.0
Nicaragua,2024,New Hampshire,5.0,95.0
Nicaragua,2024,New Jersey,11.0,89.0
Nicaragua,2024,New Mexico,7.000000000000001,93.0
Nicaragua,2024,New York,8.0,92.0
Nicaragua,2024,North Carolina,12.0,88.0
Nicaragua,2024,North Dakota,10.0,90.0
Nicaragua,2024,Ohio,6.0,94.0
Nicaragua,2024,Oklahoma,7.000000000000001,93.0
Nicaragua,2024,Oregon,5.0,95.0
Nicaragua,2024,Pennsylvania,6.0,94.0
Nicaragua,2024,Rhode Island,6.0,94.0
Nicaragua,2024,South Carolina,9.0,91.0
Nicaragua,2024,South Dakota,15.0,85.0
Nicaragua,2024,Tennessee,11.0,89.0
Nicaragua,2024,Texas,15.0,85.0
Nicaragua,2024,Utah,7.000000000000001,93.0
Nicaragua,2024,Vermont,5.0,95.0
Nicaragua,2024,Virginia,9.0,91.0
Nicaragua,2024,Washington,6.0,94.0
Nicaragua,2024,West Virginia,5.0,95.0
Nicaragua,2024,Wisconsin,14.000000000000002,86.0
Nicaragua,2024,Wyoming,11.0,89.0
Niger,2024,Alabama,4.0,96.0
Niger,2024,Alaska,3.0,97.0
Niger,2024,Arizona,2.0,98.0
Niger,2024,Arkansas,3.0,97.0
Niger,2024,California,2.0,98.0
Niger,2024,Colorado,3.0,97.0
Niger,2024,Connecticut,2.0,98.0
Niger,2024,Delaware,4.0,96.0
Niger,2024,District of Columbia,5.0,95.0
Niger,2024,Florida,3.0,97.0
Niger,2024,Georgia,4.0,96.0
Niger,2024,Hawaii,2.0,98.0
Niger,2024,Idaho,4.0,96.0
Niger,2024,Illinois,2.0,98.0
Niger,2024,Indiana,4.0,96.0
Niger,2024,Iowa,4.0,96.0
Niger,2024,Kansas,3.0,97.0
Niger,2024,Kentucky,3.0,97.0
Niger,2024,Louisiana,4.0,96.0
Niger,2024,Maine,3.0,97.0
Niger,2024,Maryland,3.0,97.0
Niger,2024,Massachusetts,2.0,98.0
Niger,2024,Michigan,3.0,97.0
Niger,2024,Minnesota,3.0,97.0
Niger,2024,Mississippi,4.0,96.0
Niger,2024,Missouri,3.0,97.0
Niger,2024,Montana,3.0,97.0
Niger,2024,Nebraska,4.0,96.0
Niger,2024,Nevada,3.0,97.0
Niger,2024,New Hampshire,2.0,98.0
Niger,2024,New Jersey,2.0,98.0
Niger,2024,New Mexico,3.0,97.0
Niger,2024,New York,2.0,98.0
Niger,2024,North Carolina,3.0,97.0
Niger,2024,North Dakota,4.0,96.0
Niger,2024,Ohio,2.0,98.0
Niger,2024,Oklahoma,4.0,96.0
Niger,2024,Oregon,2.0,98.0
Niger,2024,Pennsylvania,2.0,98.0
Niger,2024,Rhode Island,2.0,98.0
Niger,2024,South Carolina,4.0,96.0
Niger,2024,South Dakota,4.0,96.0
Niger,2024,Tennessee,3.0,97.0
Niger,2024,Texas,4.0,96.0
Niger,2024,Utah,2.0,98.0
Niger,2024,Vermont,3.0,97.0
Niger,2024,Virginia,3.0,97.0
Niger,2024,Washington,2.0,98.0
Niger,2024,West Virginia,3.0,97.0
Niger,2024,Wisconsin,3.0,97.0
Niger,2024,Wyoming,4.0,96.0
Nigeria,2024,Alabama,18.0,82.0
Nigeria,2024,Alaska,14.000000000000002,86.0
Nigeria,2024,Arizona,15.0,85.0
Nigeria,2024,Arkansas,14.000000000000002,86.0
Nigeria,2024,California,14.000000000000002,86.0
Nigeria,2024,Colorado,13.0,87.0
Nigeria,2024,Connecticut,15.0,85.0
Nigeria,2024,Delaware,21.0,79.0
Nigeria,2024,District of Columbia,27.0,73.0
Nigeria,2024,Florida,15.0,85.0
Nigeria,2024,Georgia,31.0,69.0
Nigeria,2024,Hawaii,8.0,92.0
Nigeria,2024,Idaho,13.0,87.0
Nigeria,2024,Illinois,18.0,82.0
Nigeria,2024,Indiana,20.0,80.0
Nigeria,2024,Iowa,14.000000000000002,86.0
Nigeria,2024,Kansas,12.0,88.0
Nigeria,2024,Kentucky,15.0,85.0
Nigeria,2024,Louisiana,19.0,81.0
Nigeria,2024,Maine,11.0,89.0
Nigeria,2024,Maryland,36.0,64.0
Nigeria,2024,Massachusetts,15.0,85.0
Nigeria,2024,Michigan,15.0,85.0
Nigeria,2024,Minnesota,17.0,83.0
Nigeria,2024,Mississippi,18.0,82.0
Nigeria,2024,Missouri,15.0,85.0
Nigeria,2024,Montana,9.0,91.0
Nigeria,2024,Nebraska,14.000000000000002,86.0
Nigeria,2024,Nevada,15.0,85.0
Nigeria,2024,New Hampshire,10.0,90.0
Nigeria,2024,New Jersey,20.0,80.0
Nigeria,2024,New Mexico,13.0,87.0
Nigeria,2024,New York,20.0,80.0
Nigeria,2024,North Carolina,20.0,80.0
Nigeria,2024,North Dakota,23.0,77.0
Nigeria,2024,Ohio,14.000000000000002,86.0
Nigeria,2024,Oklahoma,18.0,82.0
Nigeria,2024,Oregon,12.0,88.0
Nigeria,2024,Pennsylvania,15.0,85.0
Nigeria,2024,Rhode Island,16.0,84.0
Nigeria,2024,South Carolina,16.0,84.0
Nigeria,2024,South Dakota,14.000000000000002,86.0
Nigeria,2024,Tennessee,15.0,85.0
Nigeria,2024,Texas,28.999999999999996,71.0
Nigeria,2024,Utah,10.0,90.0
Nigeria,2024,Vermont,9.0,91.0
Nigeria,2024,Virginia,20.0,80.0
Nigeria,2024,Washington,12.0,88.0
Nigeria,2024,West Virginia,14.000000000000002,86.0
Nigeria,2024,Wisconsin,12.0,88.0
Nigeria,2024,Wyoming,14.000000000000002,86.0
North Korea,2024,Alabama,14.000000000000002,86.0
North Korea,2024,Alaska,16.0,84.0
North Korea,2024,Arizona,14.000000000000002,86.0
North Korea,2024,Arkansas,13.0,87.0
North Korea,2024,California,12.0,88.0
North Korea,2024,Colorado,13.0,87.0
North Korea,2024,Connecticut,11.0,89.0
North Korea,2024,Delaware,13.0,87.0
North Korea,2024,District of Columbia,11.0,89.0
North Korea,2024,Florida,12.0,88.0
North Korea,2024,Georgia,16.0,84.0
North Korea,2024,Hawaii,15.0,85.0
North Korea,2024,Idaho,16.0,84.0
North Korea,2024,Illinois,12.0,88.0
North Korea,2024,Indiana,15.0,85.0
North Korea,2024,Iowa,14.000000000000002,86.0
North Korea,2024,Kansas,13.0,87.0
North Korea,2024,Kentucky,14.000000000000002,86.0
North Korea,2024,Louisiana,12.0,88.0
North Korea,2024,Maine,11.0,89.0
North Korea,2024,Maryland,11.0,89.0
North Korea,2024,Massachusetts,9.0,91.0
North Korea,2024,Michigan,13.0,87.0
North Korea,2024,Minnesota,14.000000000000002,86.0
North Korea,2024,Mississippi,14.000000000000002,86.0
North Korea,2024,Missouri,14.000000000000002,86.0
North Korea,2024,Montana,13.0,87.0
North Korea,2024,Nebraska,15.0,85.0
North Korea,2024,Nevada,14.000000000000002,86.0
North Korea,2024,New Hampshire,12.0,88.0
North Korea,2024,New Jersey,12.0,88.0
North Korea,2024,New Mexico,12.0,88.0
North Korea,2024,New York,10.0,90.0
North Korea,2024,North Carolina,15.0,85.0
North Korea,2024,North Dakota,17.0,83.0
North Korea,2024,Ohio,11.0,89.0
North Korea,2024,Oklahoma,15.0,85.0
North Korea,2024,Oregon,11.0,89.0
North Korea,2024,Pennsylvania,12.0,88.0
